name,price,timestamp,rating,num_reviews,image_url,link,avg_acne,avg_irritant,avg_safety
cerave psoriasis cleanser,13.86,2024-05-06 13:11:42.812394,4.5,5980,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAbAAEAAgIDAAAAAAAAAAAAAAAABQYDBAECB//EADkQAAEDAgMEBgYKAwAAAAAAAAEAAgMEEQUSIRMxQVEUIjI1YXIGcYKRk7EjUlRkc4GSwdHxM0Ji/8QAGAEBAQEBAQAAAAAAAAAAAAAAAAQDAQL/xAAiEQEAAgICAgEFAAAAAAAAAAAAAQIDERIxBFFBEyEyYYH/2gAMAwEAAhEDEQA/APcUREBadRT1U092Vhiht2GRi5/NbiIIqvjlphT7GolvJKGOLnE2BB3a24KO9HKqrr8Rm6XVyvEEUb2MFmtJdnBuANeyLLvV1NTW4lXU4lbFFh72PZlZdznFl9SfNyVbixGowWF2IUzw4vyRyMlbcFocd1rEHUoPR0REBERAREQEREBYZ6mGnA20jWX3XO9ZlVK2R0k73uOpK0x4+css2T6cbdI52sxHFpmnO2re3KTdtgGhvLwUBilHNPhUlK1vWdexGqmbArRqs8cps45TqFvbHSkb0mplyXnUSutNilHUFjWTtzu3Nd1Tflqt1eb7R2ZoJJBICv2GSunw6mlkN3ujaXHmbKe0RrcKq2tvVm0iIvDQREQEREBVcn6aUA5Xnsutu1VoVWkEZnl2mawvbLvvdb4flN5Pw7tbEReUZ3/7Gzhc/wBKJ9IqcnD2VFLEX1NM8ShjSRtG2s5uum4m1zvsVIGKnB/z39lDDT2Nqi/slbTESmi0xO1Mw2KviqWtq3uLQ9znWtkJLgQRx56G/HwXqOCd00n4YVGlZs5g3k4W9V1ecD7ppfIp7fj/AFZXXL7em8iIsmwiIgIiICqk0hZUyEb8x+ataqkxLauW31jz5+Cowdyl8rqHHS5PrH3rC5wdc21PG6zZ33vYfqd/K4L5CNOrx0cVRCOUdWx3ySDg4A+9W/Au6Kby/uqxN1mOvqrNgHdFN5T8ysc9dRtT41tzr1CQREUq0REQEREBU7EtsJZej5M+c9u9t55K4qr4hGaask2jQQ4lzSRoQTdb4O5hN5PUSib4j9297ls0IqJJWR1RYM72t+jJ3E24rJt2DfGzTwWPbNa8Oa7K4EEEcCNVTxlHzj9NirpgylllFxllLAC9rswsSDpuU56P9z03qPzKrUlQZGbFlnOedGMYAXHhuHiVa8Kp3UuHwQP7bG9a3PeVPl3FIi3arDxm8zXrTbREU6sREQEREBY5Io5RaWNjxycLrhEGPoFH9kg+GE6DR/ZYPhhEXdy5xj07x01PEbxQRsP/ACwBZQiLg5RER0REQf/Z",https://www.amazon.com/CeraVe-Psoriasis-Therapy-Cleanser-Ounce/dp/B075N8CDGT,1.4166666666666667,0.4166666666666667,1.75
scinic the simple mild foam cleanser,9.99,2024-05-09 22:47:40.981773,4.2,28,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBEQACEQEDEQH/xAAbAAEAAQUBAAAAAAAAAAAAAAAABwECBAUGA//EADUQAAEDAgMDCgMJAAAAAAAAAAEAAgMEEQUGEhMhMSJBUWFxgZGhscEyUnIUFSMzYmOCouH/xAAaAQEAAwEBAQAAAAAAAAAAAAAAAwQFAQIG/8QALREAAgEDAQYEBgMAAAAAAAAAAAECAwQRISIxQVFhgQUSkdEGEyNxofAyYuH/2gAMAwEAAhEDEQA/AJxQBAEBbtGXtrbftQ5lDaM+dvigyhtGfM3xQZQ1t+YeKHclQb8EBVAEAQBAEAQEU41AKfFq2PSN07t/abjyK26EvNTizBrx8tSSMGzegKbBBkrYdSYGSqYGSR8msLMv05cTyi939isa7earNuzWKKN2q5aCAIAgCAICPM2MMWYagtAvJGx4uOe1vZadulOjhmVc5jWbRrYqh83Ie4Ak8zepRztIUduK0XX99/ycp3Mqmy3r9jIe/Zi7w0E9MQ3+agpUvmPEc6f2fsiarU8i2uPT/TAqJXTuGoNBG7kiy06NCNFPy57vJnVa0qr2sdiTcCj2WDUTP2WnxF1kVXmpJ9TdorFOK6GeoyQIAgCAIAgOGz2zRi9HLbc6LSe4/wCrRs9ackZl7pUizTikbWOe+LTE8fEwDkns6FVqXs/D/LCpmcXufFdHz6PTlvxlG1jdtyhsviuHbl+vnjGazZuc1ws5psVsQmpxUo7mZri4ScZb0ebmPFn6TY3Leuy58yDbinqt/TJ1QksSa0e7sS3BGIoWRjgxoaO4LCby8n0aWFgvXDoQBAEAQBAcjn6EvFA5tgTIWXPNeytW9VUoTm1nCz6FG8pubglxePU0TaCqgq4XujfoDhqczfcdyrV/E7O4tJqMllp4UtNcddBCyuKVxFtPCerXItpsKnkkO1uyO/xO4u7ku/iG1oUvp7UuS3Lvu9Dxb+EV6lTb0jze99vcrLGw4tTUrCTGx0cQBPAucL+q74RKdS0lc1FtVG2+2i7aaHbyMY3MaMHsxSXuSYvJoBAEAQBAEAQHM5+j1YOx/OyUehVuzf1MFS9WaRztHidYKZocGSWG4uuCqdx4DaVJbOY/bGPyKPidxGO1hlJ8QrpGkMEcQ6Re/mlD4esacvNPM/vu9EeKvit1NYjiJ5Zfic7HKON+9xnDj/EF3sti4aVJ43YKVrFuqs8yTlkG2EAQBAEAQBAaPOcevL9QbfCWnzt7qe2eKqK90s0mR/RTv06bjqutWUVvMmEuAnlmFg51ujS7ivUVHgRScuJtsntMuYKckklkckhPdp91Vu3imy7ZrNRdyRllmsEAQBAEAQBAa/MELp8FrI2NLn7IlrRxJG+3kpKUlGabI6qcqbSIxpftVI92qlnF+IdE4H0Ws3CS3mPGNSL/AIsvknqZWubsJeV0Rn2C6vIuJ5kqkuB0OQqScYnU1M0EkbWQCNpkYW3ub7r/AEqneTi4pJl2ypyUm5LB3SoGiEAQBAEAQBAWT/kyfSfRAa5z7AkcUB508hLiLoDOpDeSU9nugMpAEAQBAEAQBAWyN1sc3pFkBh/d45pHd4BQFseHaL/iHf8ApCAyaanEBdZxdqtxQHugCAIAgCAIAgCAIAgCAIAgCAID/9k=",https://www.amazon.com/stores/SCINIC/Sensitive-Calming_Shopbyconcern/page/C6FBA2D7-79D9-4743-B049-C1F41697C26B,0.5714285714285714,0.2857142857142857,1.8571428571428572
dr. idriss soft wash complete daily cleanser,,2024-05-09 22:47:48.581465,,0,,,0.0,0.0,2.3333333333333335
"medi-peel b5 phyto cica-nol b5 aha bha vitamin calming o2 deep cleanser, 150ml",,2024-05-09 22:47:56.291625,,0,,,2.0,0.5454545454545454,1.9090909090909092
"dr.jart+ pore remedy renewing foam cleanser, 150ml",,2024-05-09 22:48:07.320077,,0,,,1.0,0.6666666666666666,2.0
"celimax ji woo gae cica bha acne foam cleanser, 150ml",,2024-05-09 22:48:12.045706,,0,,,0.6666666666666666,0.16666666666666666,1.3333333333333333
rhode pineapple refresh daily cleanser,51.99,2024-05-06 13:12:28.200757,,0,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAbAAADAAMBAQAAAAAAAAAAAAAAAQIDBAUGB//EADUQAAIBAgUBBQYDCQAAAAAAAAECAAMRBAUhMUESBhMiUWEycYGRocGx0fEUFSMzQlJTYvD/xAAZAQEBAQEBAQAAAAAAAAAAAAABAAIDBAX/xAAaEQEBAAMBAQAAAAAAAAAAAAAAAQIDETES/9oADAMBAAIRAxEAPwD7E/EmU/EUAUR01mPFVhh6fev7APi0mRWDqGU3Ui4I5kko5dCwQ6bajWNaikKb26xoDodr7TnYv9upY1Uy7ugjgvU72/SCLAkW87/SRWzA4NFSsENXqJUI1zUHoAb+msLZJ2njrQnPwuZUatUU3rqjHQI6MpbbYkC+/HnOiRaUymU7KrLPStGN4oxvELtCEIlL8RRvxJgGvi0qOaa01Uq7WqluFsb6XGuw+MwO1alWSlSYdJu3jF/rvN1+vUqQf9T+c1cXWs+HqISCHIPu/WVMT/LDOXLvbRToPcPKaWEprdq+IBGJqD+Jc9V/TTT/AITs9RcXJMxBmWsQDoB5zhs1TZOWumOXz40XoUKqkslxa1mXiRkGN6qlfL6rnvqPjQOSXKE7m+9jpfytMuKxVNatVqjeyApJ45H4zmZAKhzfE4+ranRq01p01JPUw3B9efd8Z5tGPxusx8dNl7h2+vTRjeSGDX3BBsQZQ3n0HmXCEIlLcSbyn4mKpSVz1Asrf3KbGAUDcfDe04WaO5xihCSnUGJA0vN+rhalFKlRK1WpcaoQu3pYDWThKdRet658TE+Em/SPLT7aSpjboMGQSGBFZjbS2/nMeG9gekyttM9bseXpYJ82zzMVLO1Gg6Epc6nptpsODuZ3BltWkaZFRUViFa46ivlzb9eZq9kPFVziuf68ayD3Lt+M9CTfeGMZtYaWGp0CSAC7e09rXljeMmA3m2VwhCJS8mW3EmAK19DrMFRQhVANLWBO8zxVEDrbkbGRao8DEAfWZBrYnSQQwazJeRjqhp5fiair09FF2+SmY431z+xIvkQrf569Sp9bfad0zl9k6fddm8vHnS6vmSfvOpzNTxzEY3i8oxvErhCEUluJJltxJgijhFIOP2lx2KyzCrjMLhxXQNasDfwi2h0njM27Y4zG4OphlpUaFOopVytyxB3Fz+U+lzU/deX9+K/7Bhe9BuH7lb/O0LCMmXu8nwKEFSuHpix48Im3COIEBuIQG4kVwhCKS/EmEIUCEIQRGOEIoQihJHAbiOEkuEIRL//Z",https://www.amazon.com/Hailey-BIEBER-PineApple-Refresh-Cleanser/dp/B0CWYN6WY4,1.0,1.2,1.8
"parnell cicamanu ph balanced gel cleanser, 100ml",16.99,2024-05-06 13:12:32.617375,4.5,2,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAlAMBIgACEQEDEQH/xAAbAAEAAwEBAQEAAAAAAAAAAAAAAQMFBAIGB//EADcQAAICAgAEBAMECAcAAAAAAAECAAMEERIhMUEFE1FxImGhMoGRwQYUFSM0YrHhJEJDU3LR8f/EABgBAQEBAQEAAAAAAAAAAAAAAAABAgQD/8QAGxEBAQEBAQADAAAAAAAAAAAAAAECETEDEiH/2gAMAwEAAhEDEQA/AP3GIiAiIgJTYPj+6XSq7qIFLHXSeNkz3MbD/SLCysi2n4qfLe5C9mgu6rDW3PtzBI31APoZFa43LBqcpzMdWKtkUqy8iDYux9Z4yPEKMcVlnDl7a6wEIJBdgoJ59NsIHaSJxZlpLJWOjMB9ZOBmV5+BTl0hhXcgdeIaOj6znJ8zxGhf5wfwhG7ERKEREBERAREQEREBERASq7oJbK7+S7+cCiY/7BxK8C/D868U35N2RYeNQS1rMzDprW3Oh7c5oWPl7fy6qwADwkvzJ1y+spf9ccBbMarQ7i3XOQ65/wBh4vwnjtJXI/WOL4dlvL4NdOmvrKsb9G/D8WquusWbrsqtFjBS26xWBz1vR8lNjvrtLf1J2Df4VQeg/fMfX58uv1llVeRQu6aK9kDiXzSfr69O0J1dg4lfh/h9OHQWauisIpc7JA9ZRhkN4opJ0FBOz7T1dbmBP4eoA7/1f7TiQ/vGI9ov4vX0T5dCdbQfbnOdvE6gdBHPz6TKG5M8/vRsV59L9SUPzE6gQRsHYnz0toyLKD8B5d1PSamhuxOWrOpZdk8J9DLQ1jjiACA9Aw2ZoWxPANndVP3yJRZERAREQErvG6zLJTkWoi6dgC3ID1MDgy81MVlVgGZuxcL/AFnA/iD2MeC0IrHs1ba+s2unSU5KrZXwWcTKx6Akb79RIrKbOtDabIVT3G0/PtPTZlvENZA4WbhU7Qhvz9JxW+KYlHiowLar63J5M+S2j+Bmp4RlYuSLxjGwPW/A4ewtz125n8oFFniSWhUCqpYf7i/0/D8ZVT3nZ4g55jZnJT9kya8FkRE8mUiTIkiUeqmCWoxHIMNzeE+ePSbmG/mYyMTs60fcTeVXRETYREQESGIUEk6A7zHzvEWs2lB4a+7929pLeDpzfEVp2lOms7+izI813yFsscs3EOZ95UzTxs7nPd20fSzg8W8wYtnl2+TtNcfcfKd45gEekhh2PSdCviWwcQEFFtLKQwNzM54hz36fd7zW8DxKKy1lOxaXDWBfhXnz3rXPuBs95tmmsurldsv2Tvp7eklyAhA/9gZma22ldX2Iyjt4T7ImdI9yZETCJiRIgepr+GqVxhsdSTOPEwXsYPaOFPQ9TNYchoTeYqYiJsJDMFUsx0B1MmY3ieX5pNaHVanR/nP/AFJq8g8Z+Wb+Q5Ug8h3f+0z3c9+vbXaHck7PUzyqes5bbqogDZ3PYEkDUmWTg36DxUVn1USWleEd4tZ+UtM6Yqppz3HkZ0POW88jCs67m8sU8pU/NjLBymNJXqJG43MxEkzR8Mxdjz7B/wAB+c5cPFbJs3rVQPM+vtNxQFUKo0ByAm85VMRE2ERECjNZkxbWU6IU6M+esPMjsOkRPH5RSOs9xE8somIiaG14d/CV+0vMmJ0TxVDzjv6GIhXB/nnuImNJSWYyh8ipGG1ZtEREmUfQqoUcKgADoBPURPVSIiAiIgf/2Q==",https://www.amazon.com/Parnell-Cicamanu-Sensitive-Acne-Prone-Fragrance-Free/dp/B0BDDH6R2J,0.8571428571428571,0.14285714285714285,1.5714285714285714
eiem beauty barrier cleanser 50 ml,,2024-05-09 22:48:25.421099,,0,,,1.1666666666666667,0.0,1.5
"curecare anti-glycation purifying facial cleanser, 120g",,2024-05-09 22:48:30.003233,,0,,,0.09090909090909091,0.0,1.8181818181818181
somerville eradikate™ 3% sulfur daily foaming cleanser,39.6,2024-05-09 22:48:35.794589,4.5,976,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAcAAABBQEBAQAAAAAAAAAAAAAAAgMFBgcEAQj/xAA3EAACAQMCAwUGBAUFAAAAAAABAgMABBEFEiExQQYTUXGBIiNhkbHBFDKh0RVCUmLwB0OCksL/xAAZAQADAQEBAAAAAAAAAAAAAAACAwQAAQX/xAAkEQADAAIBAwMFAAAAAAAAAAAAAQIDESESE1ExMkEEFCJhcf/aAAwDAQACEQMRAD8A2A0jmacIpHWscM716WDWtZtL/To0S4tmaIybtrypnhx5cOJAP9R5ZNS4tbi+jaG93wzw4eKUkejDjg/EZ6/Gq9eGzuNXnksAtuI5WURE4EhBIJz049P18IztDrOv2sSLYzNgPnDKN0ePDI4j4jIqVPdcnpKUoSRojyXa90kjoiYwZQpO77fWumDu45ZJ0YygjaQMZGKoWh6v2n1Pu0vWSFZTsSVkG0nGehHzqatL67tNW/B3xUyQAZ2cmyDj9KPensU440W63niuIhLA+5D1+2OlOgVE6fKYtVlt2QJHcRiWPHIuDhvmCvyNTA4U2XtEtTpgKUK8FKFECe0UUVjCjTZFOGkmscM218aZcdqp7EbrKWNgXkUZDOwDFiPD2vnxr1NM1WHfKptrqKNhuSGTdvHkRwOPDPnVx1Xs/puqTrc3MAF0gCrOhw4AOcZ8OJquaOl1c3s63CW8UMczxqIy5dgrFcnJx08KnuNVsvxZU514O/TbSwvLAGBJLd0fOxnJKH6Dl0qK1i4MHaNifaYQIJDnG7n8uFWmCHaS5Rl3EkgDlwx0qu6tpputSe7STaxIVgeXDGP1NFc6nQGKuq34H9Qvmto7aeIEtbzI4+KnII+RI9atNpdW95EJbaVZEPUHl5jpWeXN7GXW2aR32tlmI4elCzS20qXNnI0cg5Mv0PiKV3uhjH9P1rwzSqVVX07tdb7NurL+GYc5QCYz8T/T9KtAwQCOIPIjrVM3NLaI7x1D1SPaK9oogAakGltSDWOCTVEsdTtrTW9UtHmTvo7uXKluQZtw/Qir2ap932U0+bVb3UL2zAZ5TJ3yuVyMDicHpjr4UFrY3HfTslv4pCsZLOMY/qFQ2rWusDT2vLAGZZPeCOPhIqnqB/Nw8ONdj6FYXkKFHkljI9ko+QfWp+IiJEj27QoAA8AKHp36h9xT7UZN+MM0HdgANyO7muPjRb6hLav3V4MKfyyD8p86v3aXsvba2hntnFrfjiJgOD/Bx18+f0rPdRXUdBYQ65ZGOMnCzL7UT+TfY4PwpGTG0W4s0X/SXYrIm4YK07oWr6lpNtGkMneQgD3MoJXBAIwenA9KgYtQtlj2wNgNwx0FSumujwEE548M9QAAKQty9odSmlp8lqTt1ahR32n3Qf8AmCFSPQkivKrZgXNFH9xkE/bYjUjSDUTqV/cwXhikWSGBl91JEFcueORjmOn71z2900UhPfuwPEnif+ynl5irXejz5xNrZNvTUwDQyKwyCpBHpXC1zcgb+8Ujx2Aj5cCKI9QL95HNCoYDox2t6kfvW65O9qhzR7ZLLS7W1jztijCjNdhweBqL03VIZImimJWaHCyDBOD/AJxHwrsN9bLzlx/xNaaWjlxXU9ocEI71XDEAfy+NKu4Rc2ssB24kXaQ67lPmOo+FMC/tTj3vP+0/tT8c8T/lkU+tFtAaaMw7Wdgp7GP+IaRC9xDEvtWUchLIBnkcZcePIjpnmKbp2tSowDt1r6HFUztl/p9Y6+z3liy2WpHiXA93Mf7wOv8AcPXNLvGmUYs7nhlMj1yIoMvxoqBueyXam1neBtGu5ChxviTerfEEcDRU/aK+/Jv95ZQXTI8qnfGco6sQVP358jwqFv4Lm2LtNA08A/LNaj3i+a/cZ8hVgJpBNVuUzzZtyVeK4S7g9y5mjyAdw258+hp/At0JlOFGCChDZ48APkc9K7r/AEi1vXMrGaCY85YJCjHz6H1BqB1bsxqNxg2uqRnaDtWaJgfVlb/zS3DRTOaX+jvW8ssN31w0ZXjiUYHp+wpSzWU7A/i4ePIO2PrWdalpOr2t3HDJpWpMT/uWyl4x6jI+eOdOXGk65HCXSG+3Iu5ozAzMR8ABS3vwN/B/JoTrbEd5JdRd2ObBhj51xtqulRhwkrsuCMcePlWX3Eevj25dL1IDxe1cfauS2vmeZknndXQ4KHgRXHTXwEscPjZs2na0BbowPeRggOORGanLS7gvIjJbSq6g4OOanwI6Gsk0fVmQiMuGGOZqxWt7cWVx+LtmG5vzofyuPA/5wrTn1wwcv0vzJoQoqCh7U6W8StNK8MhHtRtGxKnzAr2n9yfJH2r8Ew1N0UUwWIakmiisY8r0V7RWMGTUV2i0LS9YsZ21KyinkjiYpIcq64HRhg+maKK4zsvkwbSJpBKyhzgcq0bSnZ7UbznFFFedl9T2MXsHWUbjwooopIR//9k=",https://www.amazon.com/Kate-Somerville-EradiKate-Foaming-Cleanser/dp/B06Y271G1K,1.4,1.0,1.2
glossier milky jelly cleanser,28.95,2024-05-06 13:12:55.889541,4.5,526,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAFMAUwMBIgACEQEDEQH/xAAbAAACAwEBAQAAAAAAAAAAAAAABQECBAMHBv/EADYQAAEDAgMFBQUIAwAAAAAAAAEAAgMEEQUhMRIyQXGxEzNRcnMGIiMkYRSBkcHC0eHwFTRi/8QAFQEBAQAAAAAAAAAAAAAAAAAAAAH/xAAUEQEAAAAAAAAAAAAAAAAAAAAA/9oADAMBAAIRAxEAPwD3FChCCHENFys8uxKRdqrNJtSHwCrtgKgMMRHvNKx1OF0UwIfETyNlrfNfVZpZrBBnw2goMLmMsLCHZ5nPVO4ZmTNuxwK+bqqkWKw0eKOpcQiIJ7NztlwUH2yEA3UoIQhCAQhCBZIffKo51grS94VylBcwjxVFTIHC4WWoebLqAQ438LLPUaIFdZKc0qL71Efnb1TCt4pU0n7VF6jeqg9Uj7tvIKyhm43kFKAQhCCUIQgVyj4hWTEKllFSSVEgJZGLnpxyA+p0WyXvCuFTJ2MT5Nh79kX2WC7jyVHz7fanDngF3aMuARdvA8ev4HwK4s9oqGqnEEfa7brWJYQLG9s9OB/lMf8ALMdIWvpqmPwc+OwORP5FZo8SjqZBGIKhm1o6SMtB/tlBkreKWNHzUPqN6prWDVLWj5qH1G9UHqLNxvIKyqzcbyCsgEIQghSoQgWy76x4i4NpJS4yNAGsbw1wz4E5LbJvLJXENppC+B9Q23dNaHF2fgclR8s5ljdrsXay1v8AcjFj9LO5cVrww3ZINmtINnB9RIHg3J3SCRl+y6uELmnb9n3gNIsDHEddSM/oL/drZdaeUva6P7HJThm6HBtjysVBirBqloHzMXqN6prVjVLbfHi87eqD0tm43kFKhm43kFKAQhCCUKEIF8mqy18JqKV8TSwF2m2CW68bFan5krmVR82cAkbbZFCBfQRPH610kwakMDGzwtLgG7RYXNBt9L6J29Zp9ECmoaGt2WiwAsAl5Hx4/O3qmVSNQl7xaVh/7HVQeix923kFZUj7tvIKyCUKEIBCEIF7tUtxuaSDDZpInFrwW2I8wCEKhDQ1tVJPUxPnkcxlI97buzBvrfVY4q6qGK0FP28hikiLnhxvc+9xOfAIQiNdBc4fC4lxLmNJJJOeyFSTeb5h1QhRXoUe43kFZCEAhCEH/9k=",https://www.amazon.com/Glossier-Milky-Jelly-Cleanser-177/dp/B07DWY1935,0.75,0.5,1.75
beekman 1802 milk scrub oat & goat milk exfoliating cleanser,,2024-05-09 22:48:48.969131,,0,,,1.3636363636363635,0.2727272727272727,1.5454545454545454
scora 1% salicylic acid gentle low ph cleanser,,2024-05-09 22:48:58.729486,,0,,,1.0,0.6666666666666666,1.6666666666666667
soonjung 5.5 foam cleanser (150ml),15.0,2024-05-06 13:13:16.815022,4.5,1004,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBwgHBgkIBwgKCgkLDRYPDQwMDRsUFRAWIB0iIiAdHx8kKDQsJCYxJx8fLT0tMTU3Ojo6Iys/RD84QzQ5OjcBCgoKDQwNGg8PGjclHyU3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3Nzc3N//AABEIAHIAcgMBIgACEQEDEQH/xAAbAAEAAgMBAQAAAAAAAAAAAAAAAwQBAgUGB//EADcQAAIBAgQDBAcGBwAAAAAAAAABAgMRBBIhMQVBURMiMmFScXKBkaGxM0JDU8HhIyQ0YoKi0f/EABcBAQEBAQAAAAAAAAAAAAAAAAADAgH/xAAbEQEBAAIDAQAAAAAAAAAAAAAAAQMhAhExQf/aAAwDAQACEQMRAD8A+4gGlWpGnG8n+4G5Xr16UYyjKetuSuQVK9SonbuxW9ivJxs7vQC5TacU+qNmQYWSlQg10JkAAFtQMGs3ZFatUc5RpU21Ny77XIzUlkoyak2ls2ds6jM5d3pZ4ZeVGc3vKb+Wn6FwqcKjl4fQvvKCk/fqWzjQAAAAAHNxtWMqittHS5ZxVbKnCHitq+hy5RlUuvu8wJKmJTgowSb630K0k7d5tyfLkTdmopKxlU+8n+mwE3D9KCXRtFtFbDaZl53LKADmABSqz7zk8S4NfdtsRcTquOEnLnlv7yWrGq59rGFLKur1+JW4k88YR/MlGPxaN8vInw9ruYeHZ0KdP0YpfIkMIyYUAAAAAHKl3pTve2Z5jaySul7ybGUJO9Wl4ua6lWLsrrYDdRTu2bShpbkIzUkr79DZq9rNga01lqtdUiwiD8dX6EyAyAazkoxbd7eSuBzMQkpucsLU311dn8jTFzSxWGum12sXb1O5nEVYtOMsZJRe6ysglOOI4jRhCSeSTT8mosrkmolju69NTnGpFSg00zY5uFq9jWyvSEnquj6nSJKgAAAADEkpRcXs9Dg4qpLCV40Kim0/BLI8r9+yZ3wwOLTkpRUrq/kTxqW0lf1jG4WNBOvS7sV4opfNEMakZrxagTt3qQl1ROtilCXfivMuR2A2MAw9gObXWJn3v4C8pLVEOHSfGI5UlaEm7ddEa4lRlUTnhK13LxOT/wCEnD9eKVpejTt8X+xXJ5E8f10alNTjdb7FjCVsy7OXiitH1RG3pfoRyzRkpxVmmSUdEGISUoqS2ZkAAAAAAxJKUWmrp7o5lThNqrnQrOK/Lkrr3Pl77nUAHEvarFSjlmnZovQ2NeIYbNOFeDScX3k+aNobAbGsnY3I6qlbuWzLa7OxyuRXbcoRnjXOMnso7knCVfFYmXsx+oq4erTpRSqRsvEmvO5twVPJiJO13Utf3I3kvfjPCWTbptXGltdb/ILTczYm2zhpOFR034Xqi0U31W61LNKeeCl8gNwAAAAAAAQ4r7CfqKqk8qab+Bcrq9GfqKUO9TVkm/MRypIyd+9d/wCOxq6i6Sv7LMqK5w+DNJR1v2f+xrTm0GLfcfqI+Df0036VRmcbK0H6jPBl/IwfVyfzMtLyMmOpnkgFiWiyIzF2ktdLgWrgwZAAAAAAMSWaLXVHKpVMqaaejtc6z2OHmtOa/uf1At9vHzNZ14W5leEbq7ZpVirPU6Isa51INQi9t2dDBUJUMLShyUUc+pNqFn0O9QV8PTv6C+hwVzN7lnJHoaOje9nYCIKObYk7F82SxgogFsgbAAAAAAAHC/Fqe2/qABItiOW4B0V8R4X6mehw/wBhT9lfQA4JAAAAAAAAf//Z",https://www.amazon.com/ETUDE-Hydrating-Sensitive-Fragrance-Free-Cleansing/dp/B0CGHTJX9K,0.8888888888888888,0.3333333333333333,1.8888888888888888
