product_id,ingredient_id
578,55
578,29
578,13
578,123
578,42
578,42
578,115
578,33
578,100
578,117
578,51
578,70
578,31
578,45
578,23
578,15
579,15
579,16
579,43
579,4
579,26
579,26
579,17
579,18
579,93
579,59
579,22
580,112
580,50
580,22
580,54
580,24
580,21
580,24
580,125
580,67
580,22
580,45
580,55
580,23
580,94
582,26
582,17
582,4
582,29
582,42
582,94
582,24
582,23
582,82
582,43
582,66
582,44
582,115
582,48
582,53
582,33
582,69
582,74
582,20
582,40
582,53
582,68
582,66
582,22
583,12
583,28
583,22
583,4
583,28
583,94
583,14
583,33
583,13
583,96
583,51
584,4
584,38
584,8
584,118
584,47
584,36
584,28
584,14
584,55
584,13
584,23
585,12
585,73
585,136
585,4
585,33
585,33
585,45
585,23
585,13
585,140
585,142
585,138
585,145
585,141
585,52
585,22
585,71
585,36
585,15
585,41
585,42
585,47
585,117
585,48
585,8
585,58
585,132
585,12
585,22
585,66
585,46
586,16
586,33
586,50
586,71
586,117
586,128
586,45
586,68
586,43
586,44
586,141
586,52
586,138
586,140
586,123
586,73
586,69
586,70
587,16
587,55
587,38
587,8
587,118
587,14
587,55
587,15
587,29
587,23
587,13
587,12
587,21
587,24
587,115
588,12
588,31
588,27
588,55
588,115
588,14
588,21
588,96
588,17
588,116
588,139
588,140
588,141
588,117
588,33
588,60
588,118
588,22
588,15
588,71
589,16
589,4
589,136
589,45
589,39
589,95
589,52
589,40
589,23
589,71
590,115
590,91
590,95
590,123
590,4
590,71
590,72
590,22
590,39
590,16
590,22
591,12
591,8
591,18
591,55
591,22
591,21
591,29
592,29
592,100
592,105
592,29
592,30
592,55
592,22
592,46
592,27
592,30
592,31
592,23
592,50
592,12
592,32
592,33
592,33
593,112
593,4
593,25
593,125
593,135
593,111
593,26
593,33
593,45
593,66
593,23
593,74
593,12
594,12
594,13
594,14
594,12
594,46
594,31
594,23
594,22
594,15
594,16
594,17
594,112
594,18
594,19
594,20
594,31
594,12
594,32
594,21
594,135
595,4
595,28
595,38
595,58
595,26
595,50
595,59
595,55
596,99
596,23
596,62
596,33
596,55
596,21
596,94
596,94
596,124
596,66
596,12
596,22
597,23
597,8
597,71
597,46
597,50
597,86
597,22
597,13
597,15
597,4
597,21
597,29
598,12
598,4
598,21
598,120
598,30
598,141
598,123
598,14
598,77
598,93
598,23
598,22
598,12
599,12
599,4
599,136
599,73
599,16
599,94
599,95
599,29
599,22
599,51
599,13
599,12
599,14
599,38
599,21
599,139
599,140
599,52
599,138
599,141
599,55
600,12
600,56
600,108
600,28
600,13
600,15
600,55
600,56
600,23
600,27
600,4
600,69
600,45
600,14
600,57
600,71
600,28
600,58
600,21
600,59
600,60
600,61
600,58
600,84
601,12
601,29
601,106
601,46
601,47
601,48
601,30
601,49
601,16
601,38
601,62
601,33
601,14
601,22
601,21
601,22
601,55
602,16
602,64
602,4
602,47
602,14
602,7
602,30
602,94
602,94
602,15
602,55
602,56
602,67
602,93
602,33
602,65
602,57
602,26
602,21
602,31
602,58
602,59
602,60
602,60
602,8
602,22
603,50
603,4
603,26
603,14
603,58
603,28
603,22
603,23
603,13
603,136
603,50
603,22
603,73
603,113
603,59
603,89
603,55
603,61
603,50
603,42
603,75
603,44
603,83
603,43
603,105
603,28
603,88
603,91
604,16
604,86
604,4
604,8
604,85
604,14
604,59
604,73
604,24
604,78
604,74
604,91
604,49
604,52
604,64
604,46
604,70
604,59
604,56
604,72
604,25
604,107
604,28
604,50
605,12
605,57
605,24
605,50
605,13
605,22
605,7
605,105
605,51
605,56
605,4
605,61
605,52
605,53
605,53
605,31
605,22
605,54
605,55
605,55
605,56
605,12
605,55
606,43
606,16
606,8
606,4
606,86
606,71
606,28
606,118
606,47
606,129
606,16
606,21
606,17
606,52
606,138
606,18
606,6
606,60
606,50
606,61
606,132
606,42
606,115
606,142
606,141
606,140
608,16
608,8
608,4
608,28
608,14
608,16
608,13
608,55
608,50
608,15
608,45
608,59
608,23
608,56
608,140
608,141
608,138
608,23
608,42
609,22
609,26
609,21
609,61
609,100
610,112
610,50
610,4
610,100
610,94
610,21
610,30
610,39
610,69
610,23
610,23
610,38
610,94
610,8
610,59
610,33
610,35
610,23
610,100
610,22
611,71
611,68
611,28
611,45
611,69
612,12
612,117
612,50
612,33
612,21
612,28
612,15
612,69
612,70
612,72
612,33
612,55
613,56
613,94
613,53
613,38
613,55
613,55
613,72
613,4
613,13
613,21
613,22
613,51
613,56
613,23
614,55
614,25
614,74
614,76
614,61
614,86
614,45
614,23
614,13
614,26
614,45
614,4
614,15
614,73
614,52
614,112
614,24
614,59
614,28
614,75
614,50
614,111
615,12
615,136
615,4
615,33
615,32
615,94
615,13
615,95
615,50
615,132
615,23
615,111
615,112
615,113
615,73
615,24
615,114
615,94
615,47
615,115
615,116
615,33
615,117
615,20
615,66
615,15
615,22
615,22
616,96
616,40
616,22
616,46
616,55
616,16
616,120
616,107
616,14
616,80
616,86
616,27
616,38
616,93
616,23
616,24
616,21
616,61
616,94
616,25
616,15
616,29
616,73
616,112
616,33
616,4
616,33
616,21
617,16
617,50
617,151
617,21
617,38
617,22
617,51
617,23
618,16
618,39
618,50
618,52
618,13
618,40
618,67
618,56
618,23
618,24
618,25
618,21
618,26
618,116
618,55
618,49
618,48
618,41
618,79
618,114
618,106
619,73
619,16
619,50
619,71
619,4
619,106
619,54
619,13
619,12
619,29
619,112
619,108
619,21
619,113
619,42
619,50
620,23
620,12
620,50
621,50
621,16
621,86
621,71
621,4
621,50
621,45
621,69
621,56
621,17
621,15
621,23
621,128
621,131
621,103
621,92
621,51
621,42
621,50
621,52
621,54
621,43
621,45
621,44
621,142
622,46
622,142
622,143
622,39
622,24
622,55
622,4
622,8
622,138
622,144
623,16
623,50
623,70
623,17
623,56
623,90
623,36
623,33
623,41
623,60
623,61
623,18
623,28
623,34
623,14
623,65
623,23
623,93
623,55
623,100
623,29
623,15
623,21
623,63
623,70
623,69
623,26
623,70
623,135
623,64
623,65
623,63
623,66
623,8
623,33
623,65
623,71
623,57
623,42
623,73
623,16
623,59
623,76
623,144
624,12
624,4
624,14
624,33
624,50
624,23
624,73
624,49
624,115
624,144
624,70
624,59
624,108
624,29
624,50
624,145
624,82
624,115
624,92
624,21
624,44
624,42
624,83
624,43
624,146
624,118
624,142
624,138
624,140
624,141
624,139
625,12
625,136
625,21
625,105
625,47
625,20
625,82
625,105
625,66
625,44
625,83
625,43
625,40
625,21
625,45
625,51
625,68
625,115
625,23
625,95
626,16
626,59
626,50
626,95
626,73
626,29
626,108
626,100
626,35
626,96
626,34
626,97
626,98
626,15
626,31
626,4
626,24
626,57
626,77
626,14
626,23
626,23
626,16
626,21
626,99
626,100
626,74
626,68
626,55
626,94
626,101
626,55
626,55
626,113
626,29
626,44
627,136
627,44
627,25
627,26
627,17
627,45
627,46
627,47
627,69
627,107
627,60
627,70
627,23
628,23
628,62
628,50
628,13
628,29
628,14
628,24
628,25
628,15
628,26
630,112
630,4
630,50
630,54
630,21
630,111
630,112
630,56
630,13
630,71
630,44
630,29
630,55
630,93
630,15
630,28
631,22
631,50
631,86
631,71
631,28
631,6
631,27
631,29
631,14
631,4
631,30
631,24
631,55
631,60
631,28
631,131
631,128
631,21
631,28
631,96
631,103
631,44
631,123
631,52
631,142
631,138
631,140
631,139
632,15
632,42
632,55
632,28
632,14
632,51
632,4
632,12
632,21
633,16
633,136
633,22
633,21
633,21
633,4
633,22
633,54
633,22
633,23
633,66
633,46
634,16
634,86
634,28
634,4
634,46
634,47
634,48
634,49
634,50
634,51
634,52
634,52
634,53
634,59
634,32
634,132
634,129
634,50
634,105
634,68
634,22
634,32
634,56
634,71
634,60
634,61
634,121
634,54
634,24
634,30
634,55
634,52
634,58
634,60
634,51
634,34
634,26
634,56
634,57
634,97
634,34
634,33
635,33
635,62
635,47
635,136
635,29
635,57
636,12
636,100
636,16
636,23
636,32
636,24
636,47
636,28
636,61
636,87
636,62
636,94
636,55
636,4
636,57
638,12
638,25
638,61
638,37
638,116
638,121
638,23
638,31
638,85
639,50
639,55
639,73
639,4
639,14
639,42
639,59
639,89
639,113
639,58
639,68
640,112
640,4
640,86
640,71
640,85
640,39
640,28
640,45
640,55
640,69
640,15
640,16
641,12
641,50
641,4
641,86
641,71
641,14
641,134
641,120
641,24
641,46
641,23
641,40
641,31
641,29
641,42
641,42
641,12
641,55
641,38
641,61
641,26
641,89
641,66
641,21
641,73
642,16
642,8
642,4
642,71
642,37
642,55
642,86
642,61
642,55
642,113
642,59
642,13
642,14
642,20
642,73
642,73
642,92
642,17
642,70
642,70
642,56
642,26
642,38
642,33
642,12
642,36
642,40
642,17
642,34
642,101
642,45
642,37
642,21
642,52
642,123
642,142
642,15
643,16
643,86
643,85
643,33
643,26
643,38
643,39
643,71
643,15
643,23
643,21
643,14
643,33
643,40
643,73
643,20
643,73
643,92
643,70
643,36
643,113
643,50
643,34
643,45
643,58
643,101
643,97
643,17
643,50
643,89
643,123
643,98
643,42
643,140
643,142
643,82
643,44
644,12
644,8
644,44
644,71
644,4
644,39
644,33
644,30
644,14
644,100
644,89
644,42
644,50
644,29
644,100
644,64
644,61
644,128
644,132
644,76
644,103
644,45
644,64
644,46
644,19
644,80
644,47
644,26
644,48
644,49
644,67
644,50
644,44
644,43
644,95
644,51
644,70
644,26
644,25
644,37
644,35
644,52
644,53
644,93
646,71
646,93
646,16
646,60
646,93
646,29
646,50
646,30
646,55
646,4
646,16
646,68
646,33
646,42
646,47
646,16
646,89
646,28
646,61
646,77
646,14
646,123
646,115
646,40
646,76
646,97
648,16
648,86
648,71
648,29
648,4
648,58
648,35
648,92
648,24
648,31
648,55
648,56
648,99
648,66
648,26
648,115
649,16
649,58
649,86
649,33
649,71
649,4
649,28
649,50
649,69
649,55
649,55
649,29
649,15
649,21
649,17
649,59
649,42
649,115
651,38
651,8
651,4
651,16
651,23
651,22
651,60
651,50
651,94
651,115
651,71
651,33
651,45
651,23
651,30
651,74
652,74
652,56
652,75
652,115
652,51
652,73
652,16
652,23
652,95
652,45
652,33
652,26
652,55
652,42
652,50
652,76
652,26
652,34
652,15
652,71
652,61
652,35
652,29
653,20
653,17
653,29
653,30
653,23
653,22
653,12
654,112
654,52
654,73
654,42
654,92
654,44
654,112
654,26
654,67
654,111
654,24
654,13
655,13
655,14
655,32
655,90
655,12
655,15
655,12
655,16
655,100
656,112
656,62
656,61
656,8
656,90
656,4
656,53
656,56
656,46
656,24
656,40
656,12
656,100
658,21
658,100
658,16
658,8
658,101
658,4
658,50
658,71
658,98
658,102
658,96
658,95
658,12
658,96
658,97
658,103
658,99
658,103
658,101
658,79
658,41
658,55
658,55
658,106
658,104
658,106
658,104
658,107
658,108
658,105
658,85
658,110
658,89
658,111
658,42
660,50
660,4
660,71
660,113
660,19
660,42
660,54
660,13
660,14
660,142
660,140
660,141
660,39
660,38
660,28
660,38
660,22
660,95
660,138
660,60
660,23
660,61
660,16
661,12
661,33
661,28
661,22
661,23
661,15
661,21
661,22
661,46
661,55
661,52
661,63
661,56
662,16
662,50
662,56
662,57
662,23
662,33
662,58
662,12
662,59
662,7
662,141
662,60
662,97
662,14
662,68
662,93
662,57
662,22
662,61
662,115
662,53
662,25
662,77
662,62
662,63
662,4
665,4
665,38
665,73
665,28
665,40
665,4
665,5
665,23
665,22
666,12
666,56
666,108
666,15
666,55
666,56
666,23
666,27
666,69
666,45
666,14
666,57
666,71
666,28
666,62
666,17
666,22
666,21
666,59
666,60
666,65
666,16
666,61
666,58
666,84
667,86
667,40
667,4
667,22
667,73
667,111
667,12
667,94
667,89
667,90
667,14
667,26
667,55
667,60
667,112
667,28
667,38
667,71
667,59
667,51
667,45
668,12
668,38
668,4
668,47
668,37
668,45
668,26
668,136
668,22
668,94
668,55
668,26
669,61
669,4
669,64
669,26
669,40
669,94
669,59
669,53
669,50
669,50
669,12
669,22
669,94
669,66
669,22
669,56
669,51
670,47
670,28
670,14
670,51
670,52
670,13
670,53
670,28
670,71
671,86
671,13
671,115
671,22
671,71
671,56
671,24
671,110
671,61
671,55
671,53
671,17
671,23
671,26
671,59
671,61
671,32
671,140
671,72
671,120
671,14
671,121
671,16
671,24
671,42
671,73
671,49
671,4
671,89
671,50
671,103
672,12
672,4
672,7
672,53
672,22
672,22
674,12
674,50
674,34
674,71
674,56
674,70
674,93
674,26
674,39
674,50
674,28
674,55
674,45
674,69
674,56
674,21
674,81
675,55
675,33
675,80
675,28
675,59
675,105
675,53
675,22
675,12
675,4
675,14
675,33
675,76
675,40
675,28
676,38
676,33
676,89
676,55
676,104
676,32
676,106
676,28
676,29
676,29
676,50
677,12
677,136
677,33
677,33
677,74
677,4
677,23
677,13
678,13
678,14
678,34
678,28
678,15
678,16
678,110
678,17
678,30
678,29
678,56
678,21
678,56
678,18
678,19
678,20
678,21
678,22
678,23
678,70
678,23
678,24
678,121
678,33
678,28
678,73
678,71
678,25
678,26
678,55
678,97
678,27
678,28
678,32
678,4
678,29
678,41
678,16
678,72
679,16
679,8
679,71
679,14
679,55
679,29
679,15
679,12
680,52
680,4
680,89
680,71
680,69
680,56
680,28
680,12
680,127
680,15
680,63
680,72
680,145
680,141
680,123
680,94
680,139
680,29
680,140
680,7
680,51
680,71
680,115
680,16
680,23
681,16
681,4
681,33
681,71
681,28
681,21
681,28
681,39
681,45
681,69
681,29
681,93
681,31
681,73
681,68
681,69
682,50
682,62
682,81
682,71
682,69
682,26
682,24
682,55
682,109
682,73
682,15
682,110
682,106
682,112
682,37
682,69
682,14
682,70
682,44
682,71
682,72
682,51
682,59
682,96
682,24
683,23
683,26
683,32
683,15
683,33
683,104
683,70
683,55
683,7
683,55
683,24
683,18
683,24
683,121
683,25
683,28
683,89
683,71
683,127
683,12
683,86
684,86
684,87
684,21
684,14
684,15
684,22
684,69
684,28
684,28
684,75
684,94
685,12
685,4
685,37
685,67
685,48
685,71
685,33
685,13
685,50
685,95
685,40
685,15
686,71
686,65
686,15
686,55
686,141
686,66
686,34
686,140
686,16
686,17
686,18
686,123
686,41
686,138
686,50
686,93
686,89
686,16
686,73
686,71
687,79
687,53
687,73
687,71
688,4
688,55
688,50
688,104
688,142
688,89
688,45
688,59
688,29
688,23
689,16
689,4
689,50
689,8
689,22
689,61
689,55
689,129
689,29
689,15
689,28
689,107
689,94
689,21
689,70
689,23
689,28
689,71
689,28
689,63
689,49
689,52
689,40
689,58
689,64
689,55
689,70
689,69
689,59
689,53
689,65
689,67
689,60
689,22
689,84
689,24
689,25
689,61
689,23
689,24
689,73
689,59
689,93
689,76
689,67
689,25
690,16
690,4
690,86
690,50
690,33
690,114
690,56
690,29
690,6
690,30
690,40
690,13
690,39
690,14
690,128
690,29
690,25
690,44
690,111
690,112
690,42
690,140
690,145
690,17
690,138
690,50
690,71
690,55
690,74
690,57
690,26
690,40
690,71
691,16
691,50
691,33
691,71
691,17
691,44
691,71
691,55
691,8
691,15
691,45
691,97
691,22
691,33
691,138
691,94
691,23
691,42
691,81
691,115
691,72
692,12
692,8
692,31
692,26
692,25
692,14
692,46
692,52
692,29
692,98
692,72
692,55
692,22
693,23
693,4
693,23
693,28
693,29
693,24
693,118
693,28
693,22
693,15
693,44
693,26
693,15
693,111
693,55
693,60
693,94
693,13
693,64
693,80
693,55
694,12
694,4
694,29
694,21
694,22
694,39
694,66
694,31
694,12
694,94
694,55
694,22
694,34
694,69
694,56
694,70
697,49
697,7
697,70
697,56
697,55
697,53
697,22
697,55
697,21
697,4
697,67
697,44
697,60
697,71
697,50
697,63
697,69
697,64
697,22
697,12
697,72
697,32
697,81
697,29
697,65
697,73
698,16
698,73
698,71
698,39
698,13
698,93
698,14
698,55
698,23
698,73
698,74
698,55
698,74
698,79
698,60
699,16
699,55
699,96
699,71
699,39
699,12
699,53
699,55
699,23
699,93
699,12
699,23
699,26
699,47
699,50
699,20
699,63
699,49
699,64
699,70
699,59
699,53
699,56
699,65
699,67
699,72
699,25
700,16
700,4
700,136
700,62
700,45
700,13
700,107
700,17
700,25
700,27
700,26
700,44
700,93
700,15
701,57
701,45
701,16
701,29
701,32
701,4
701,12
701,15
701,86
701,50
702,28
702,112
702,69
702,50
702,95
702,32
702,16
702,51
702,98
702,138
702,96
702,23
702,40
702,67
702,69
702,52
702,54
702,67
702,40
702,16
703,70
703,128
703,22
703,4
703,51
703,50
703,94
703,12
703,66
703,136
703,16
703,33
703,45
703,17
703,12
703,16
703,29
703,35
703,22
704,12
704,67
704,91
704,52
704,126
704,48
704,140
704,52
704,60
704,50
704,71
704,45
704,69
704,33
704,55
704,65
704,34
704,23
704,24
704,52
704,55
704,65
704,26
704,23
704,72
704,47
704,118
704,16
704,64
704,31
704,17
704,98
704,22
704,49
704,63
704,23
704,55
704,139
705,23
705,136
705,47
705,55
705,104
705,12
705,12
705,22
705,54
705,23
705,21
705,22
705,51
705,53
705,72
705,21
705,14
705,59
705,71
706,16
706,17
706,4
706,71
706,23
706,72
706,12
707,28
707,22
707,55
707,139
707,52
707,13
707,38
707,123
707,73
707,142
707,138
707,4
707,127
707,23
708,94
708,33
708,4
708,8
708,23
708,47
709,24
709,50
709,94
709,115
709,13
709,55
709,44
709,94
709,22
709,66
709,22
710,22
710,37
710,50
710,26
710,34
710,68
710,23
710,14
710,16
710,16
710,141
710,35
710,115
710,24
710,29
710,23
710,89
710,25
710,113
710,52
710,123
710,124
710,21
710,120
710,26
710,71
710,56
710,8
710,33
711,16
711,33
711,4
711,6
711,28
711,68
711,26
711,40
711,20
711,52
711,69
711,62
711,21
711,22
711,34
711,48
711,15
711,55
711,12
711,16
711,35
711,36
712,16
712,14
712,29
712,17
712,105
712,36
712,46
712,13
712,37
712,38
712,39
712,22
712,93
712,30
712,22
712,66
712,14
712,51
712,53
712,100
712,28
713,16
713,30
713,28
713,47
713,94
713,28
713,64
713,31
713,70
713,56
713,4
713,47
713,125
713,95
714,12
714,29
714,4
714,12
714,26
714,53
714,69
714,104
714,21
714,96
714,136
714,22
714,22
714,23
714,12
714,49
714,55
714,63
714,52
714,72
714,67
714,69
714,55
715,16
715,4
715,28
715,50
715,71
715,21
715,42
715,45
715,55
715,23
715,15
715,76
715,59
715,74
715,28
715,85
715,128
715,93
716,22
716,35
716,13
716,136
716,55
716,66
716,28
716,50
716,93
716,22
716,27
716,22
716,12
717,12
717,136
717,47
717,94
717,104
717,12
717,22
717,94
718,16
718,50
718,4
718,22
718,32
718,136
718,57
718,95
718,54
718,57
718,54
718,22
718,22
718,23
718,68
718,23
718,14
718,94
718,20
718,21
718,52
718,93
719,93
719,20
719,136
719,55
719,55
719,15
720,15
720,16
720,50
720,16
720,26
720,98
720,4
720,86
720,92
720,94
720,33
720,47
721,23
721,4
721,136
721,50
721,105
721,76
721,27
721,27
721,42
721,47
722,16
722,86
722,33
722,26
722,20
722,8
722,55
722,15
722,23
722,13
722,53
722,47
722,94
722,98
722,48
722,52
722,53
722,21
722,20
722,75
722,76
722,74
722,89
722,38
722,68
723,12
723,34
723,86
723,39
723,20
723,28
723,13
723,23
723,45
723,61
723,22
723,73
723,68
723,50
723,69
723,75
723,68
723,24
723,58
723,21
723,55
723,16
724,29
724,14
724,23
724,39
724,92
724,29
724,80
724,42
724,73
724,16
724,52
724,50
724,61
725,16
725,96
725,4
725,99
725,95
725,13
725,57
725,15
725,54
725,62
725,53
725,105
726,105
726,34
726,71
726,12
726,38
726,68
726,61
726,106
726,55
726,107
726,53
726,50
726,59
726,108
726,66
726,26
726,43
726,109
726,36
726,28
726,22
726,33
726,23
726,21
726,13
726,123
726,17
726,71
726,110
726,111
726,112
726,22
727,22
727,23
727,24
727,25
727,26
728,16
728,4
728,18
728,39
728,17
728,89
728,32
728,54
728,21
728,93
729,138
729,81
729,7
729,22
729,96
729,23
729,51
729,4
729,12
729,91
729,69
729,32
729,22
729,33
729,14
729,40
729,22
729,16
729,89
729,93
729,50
729,93
729,22
729,71
729,18
729,94
729,95
730,16
730,109
730,115
730,24
730,24
730,27
730,103
730,71
730,30
730,95
730,112
730,38
731,8
731,15
731,38
731,33
731,118
731,55
731,99
731,31
731,58
731,33
731,66
731,103
731,96
731,39
731,12
731,136
731,120
731,17
731,40
731,128
731,51
731,41
731,42
732,22
732,23
732,28
732,31
732,86
732,123
732,59
732,21
732,67
732,42
732,94
732,43
732,50
732,136
732,29
732,93
732,94
732,51
732,66
732,63
732,22
732,4
732,7
732,44
732,51
732,69
732,52
732,12
732,60
732,93
732,40
732,14
732,65
732,49
732,22
733,57
733,29
733,22
733,55
733,22
733,48
733,23
733,17
733,98
733,56
733,12
733,12
733,70
733,26
733,34
733,24
733,17
733,33
733,121
734,16
734,50
734,36
734,42
734,68
734,62
734,37
734,121
734,122
734,28
735,55
735,73
735,7
735,28
735,80
735,15
735,94
735,55
735,22
735,21
735,4
735,101
735,108
735,66
735,29
735,26
735,50
735,13
735,55
735,66
736,28
736,135
736,50
736,66
736,14
736,56
736,70
736,55
736,21
736,113
737,75
737,138
737,26
737,40
737,42
737,17
737,73
737,22
737,60
737,52
737,42
737,50
737,20
737,23
737,22
737,56
737,32
737,113
737,21
737,86
737,71
737,8
737,55
737,29
737,114
738,50
738,142
738,54
738,49
738,59
738,49
738,16
738,22
738,55
738,59
738,114
738,116
738,64
738,44
738,13
738,66
738,8
738,22
738,32
738,4
738,33
738,45
738,61
738,113
738,52
738,27
738,23
738,33
738,43
738,42
738,136
738,50
738,123
738,47
738,15
738,107
738,89
738,17
739,16
739,86
739,38
739,109
739,8
739,45
739,56
739,61
739,55
739,13
739,15
739,21
739,14
739,73
739,53
739,6
739,24
739,4
739,115
739,17
739,138
739,52
739,123
739,142
739,140
739,18
739,65
739,55
739,70
739,49
739,67
739,127
739,89
739,68
739,71
740,86
740,28
740,71
740,33
740,50
740,23
740,71
740,27
740,72
740,73
740,73
740,56
740,74
740,84
740,24
740,22
740,75
740,14
740,76
740,18
740,77
740,78
740,121
740,79
740,80
740,36
740,25
740,110
740,55
740,125
740,81
740,41
740,82
740,21
740,83
740,84
740,70
740,29
740,85
740,20
740,16
740,72
740,72
740,97
740,21
740,56
740,28
740,60
740,61
740,29
740,34
741,16
741,50
741,33
741,71
741,86
741,22
741,28
741,34
741,39
741,29
741,24
741,23
741,35
741,7
741,33
741,12
741,29
741,14
741,37
741,13
741,42
741,20
742,4
742,50
742,71
742,33
742,28
742,40
742,16
742,71
742,86
742,85
742,13
742,23
742,29
742,129
742,132
742,15
742,55
742,70
743,123
743,138
743,30
743,141
743,52
743,13
743,81
743,12
743,33
743,139
743,21
743,14
743,62
743,101
743,55
743,140
743,136
744,23
744,13
744,4
744,33
744,136
744,12
744,22
744,55
744,14
745,12
745,81
745,4
745,26
745,45
745,29
745,105
745,14
745,15
745,12
745,22
745,22
745,23
745,51
745,55
746,12
746,4
746,13
746,21
746,8
746,55
746,13
746,47
746,49
746,23
746,22
746,12
746,19
746,40
746,31
746,41
746,42
747,42
747,16
747,4
747,28
747,47
747,37
747,50
747,43
747,29
747,80
747,78
747,60
747,15
748,12
748,37
748,27
748,24
748,24
748,136
748,23
748,23
748,23
748,22
748,12
749,77
749,30
749,21
749,142
749,12
749,123
749,93
749,120
749,4
749,27
749,12
749,38
749,23
749,12
749,141
749,14
749,23
750,15
750,52
750,138
750,8
750,140
750,115
750,142
750,61
750,60
750,55
750,12
751,55
751,29
751,89
751,8
751,68
751,55
751,69
751,56
751,35
751,12
751,21
751,15
751,24
751,17
751,29
751,20
751,31
751,42
751,38
751,69
752,16
752,14
752,4
752,64
752,23
752,16
752,55
752,94
752,63
752,53
752,47
752,94
752,66
752,56
752,70
752,22
753,12
753,4
753,73
753,13
753,40
753,19
753,23
753,26
753,21
753,23
753,12
754,43
754,16
754,4
754,86
754,71
754,28
754,118
754,47
754,129
754,16
754,21
754,17
754,138
754,18
754,6
754,60
754,61
754,132
754,13
754,123
754,142
754,141
754,139
755,16
755,50
755,8
755,71
755,39
755,14
755,16
755,96
755,113
755,23
755,55
755,94
755,126
755,53
755,69
755,21
755,52
755,138
755,22
755,142
755,115
756,70
756,60
756,112
756,37
756,128
756,47
756,115
756,27
756,16
756,67
756,91
756,31
756,116
756,113
756,50
756,66
756,26
756,92
756,52
756,111
756,70
756,4
756,33
757,12
757,4
757,56
757,25
757,41
757,53
757,61
757,50
757,65
757,25
757,60
757,69
757,45
757,108
757,48
757,16
757,12
757,42
757,89
757,37
757,71
757,73
757,62
757,17
757,21
757,42
757,15
757,52
757,59
757,33
757,101
757,112
757,32
757,113
757,34
757,72
757,37
757,35
757,60
757,65
757,108
757,58
757,111
758,4
758,111
758,136
758,22
758,17
758,112
758,13
758,107
758,45
758,15
758,113
758,45
759,12
759,4
759,14
759,28
759,13
759,35
759,7
759,57
759,26
759,17
759,35
759,80
759,55
759,63
759,34
759,52
759,72
759,67
759,69
759,23
759,65
759,40
759,22
759,55
759,66
759,45
760,45
760,104
760,61
760,20
760,50
760,69
760,62
760,92
760,79
760,60
760,94
760,61
760,4
760,79
760,46
760,98
760,21
760,64
760,26
760,78
760,14
760,63
760,47
761,15
761,42
761,47
761,48
761,13
761,26
761,21
761,23
761,14
761,50
761,38
761,4
761,107
761,8
761,45
761,28
761,136
761,51
761,68
761,67
761,16
761,49
761,22
761,22
761,21
761,27
761,66
761,52
761,50
761,54
761,71
761,49
762,16
762,86
762,4
762,8
762,50
762,68
762,26
762,56
762,28
762,14
762,55
762,40
762,98
762,46
762,29
762,12
762,50
762,71
762,111
762,24
762,21
762,68
762,80
762,115
762,96
762,33
762,51
762,89
762,34
762,96
762,123
762,31
762,34
762,29
762,30
762,15
763,15
763,57
763,61
763,22
763,55
763,12
763,53
764,59
764,61
764,50
764,96
764,53
764,55
764,54
764,55
764,59
764,127
764,45
764,60
764,56
764,22
764,22
764,47
764,27
764,16
764,115
764,4
764,104
765,66
765,104
765,61
765,104
765,105
765,22
765,62
765,4
765,28
765,50
765,35
765,92
765,34
765,24
765,31
765,26
765,93
765,12
765,29
765,71
765,51
765,105
765,12
765,69
765,22
765,53
765,56
766,22
766,14
766,39
766,47
766,50
766,15
766,56
766,29
766,70
766,23
766,111
766,60
766,56
766,48
766,21
766,8
766,145
766,68
766,50
766,60
766,57
766,89
766,90
766,61
766,42
766,82
766,50
766,43
766,83
767,136
767,50
767,43
767,55
767,89
767,28
767,22
767,22
767,105
767,74
767,50
767,22
767,59
767,75
767,13
767,92
767,4
767,14
767,68
767,16
767,44
767,76
767,83
767,58
767,91
767,113
767,88
767,23
767,42
767,73
767,28
767,21
768,12
768,22
768,23
768,26
768,21
768,33
768,23
768,17
768,93
768,19
768,91
769,94
769,16
769,8
769,55
769,97
769,71
769,23
769,15
769,36
769,81
769,17
769,115
769,45
769,79
769,59
769,44
769,22
770,22
770,23
770,40
770,32
770,4
770,22
770,13
770,24
771,92
771,33
771,28
771,24
771,16
771,56
771,25
771,26
771,14
771,33
771,46
771,23
771,13
771,12
771,48
771,68
771,118
771,20
771,21
771,22
771,98
771,47
771,75
771,61
771,26
771,27
771,28
771,4
771,28
771,53
772,50
772,86
772,71
772,33
772,73
772,95
772,112
772,89
772,29
772,23
772,12
772,42
772,33
772,20
772,55
773,55
773,8
773,50
773,38
773,16
773,4
773,47
773,71
773,14
773,21
773,15
773,13
773,50
773,22
773,140
773,112
773,145
773,16
773,95
773,94
773,55
773,56
773,29
773,52
773,56
773,138
773,22
774,22
774,6
774,29
774,27
774,28
774,56
774,21
774,30
774,71
774,26
774,57
774,42
774,23
774,14
774,55
774,16
774,13
774,37
774,24
774,65
774,60
775,86
775,17
775,95
775,16
775,93
775,60
775,4
775,50
775,22
775,29
775,81
775,60
775,16
775,81
775,33
775,61
775,71
776,16
776,28
776,71
776,26
776,107
776,15
776,22
776,21
776,42
776,136
776,28
776,13
776,89
776,68
776,61
776,74
